"site","date","rawdata","imputed_param"
"Liverpool",2013-04-24,9.4,9.4
"Liverpool",2013-04-25,11.9,11.9
"Liverpool",2013-04-26,12.3,12.3
"Liverpool",2013-04-27,11.4,11.4
"Liverpool",2013-04-28,27,27
"Liverpool",2013-04-29,18.1,18.1
"Liverpool",2013-04-30,NA,9.94536098612816
"Liverpool",2013-05-01,13.7,13.7
"Liverpool",2013-05-02,11.4,11.4
"Liverpool",2013-05-03,9.2,9.2
"Liverpool",2013-05-04,16,16
"Liverpool",2013-05-05,8,8
"Liverpool",2013-05-06,4.6,4.6
"Liverpool",2013-05-07,5.1,5.1
"Liverpool",2013-05-08,8,8
"Liverpool",2013-05-09,11.7,11.7
"Liverpool",2013-05-10,11.8,11.8
"Liverpool",2013-05-11,12.8,12.8
"Liverpool",2013-05-12,NA,16.6191582184604
"Liverpool",2013-05-13,NA,12.1615854850334
"Liverpool",2013-05-14,10.7,10.7
"Liverpool",2013-05-15,6.8,6.8
"Liverpool",2013-05-16,6.9,6.9
"Liverpool",2013-05-17,4.9,4.9
"Liverpool",2013-05-18,6.5,6.5
"Liverpool",2013-05-19,9.7,9.7
"Liverpool",2013-05-20,7.2,7.2
"Liverpool",2013-05-21,12.4,12.4
"Liverpool",2013-05-22,10.1,10.1
"Liverpool",2013-05-23,3.7,3.7
"Liverpool",2013-05-24,4.9,4.9
"Liverpool",2013-05-25,12.8,12.8
"Liverpool",2013-05-26,18,18
"Liverpool",2013-05-27,8.1,8.1
"Liverpool",2013-05-28,7.9,7.9
"Liverpool",2013-05-29,13.8,13.8
"Liverpool",2013-05-30,16.7,16.7
"Liverpool",2013-05-31,17.4,17.4
"Liverpool",2013-06-01,10.6,10.6
"Liverpool",2013-06-02,8.4,8.4
"Liverpool",2013-06-03,10.3,10.3
"Liverpool",2013-06-04,11.4,11.4
"Liverpool",2013-06-05,15.8,15.8
"Liverpool",2013-06-06,14.5,14.5
"Liverpool",2013-06-07,10.8,10.8
"Liverpool",2013-06-08,8.1,8.1
"Liverpool",2013-06-09,16.9,16.9
"Liverpool",2013-06-10,22.2,22.2
"Liverpool",2013-06-11,18.8,18.8
"Liverpool",2013-06-12,12.6,12.6
"Liverpool",2013-06-13,7.9,7.9
"Liverpool",2013-06-14,5.3,5.3
"Liverpool",2013-06-15,6.1,6.1
"Liverpool",2013-06-16,9,9
"Liverpool",2013-06-17,11.1,11.1
"Liverpool",2013-06-18,8.3,8.3
"Liverpool",2013-06-19,6.8,6.8
"Liverpool",2013-06-20,6.5,6.5
"Liverpool",2013-06-21,11.1,11.1
"Liverpool",2013-06-22,8.6,8.6
"Liverpool",2013-06-23,3.2,3.2
"Liverpool",2013-06-24,3.5,3.5
"Liverpool",2013-06-25,3.4,3.4
"Liverpool",2013-06-26,5.4,5.4
"Liverpool",2013-06-27,6.2,6.2
"Liverpool",2013-06-28,6.3,6.3
"Liverpool",2013-06-29,6.4,6.4
"Liverpool",2013-06-30,7.5,7.5
"Liverpool",2013-07-01,14.9,14.9
"Liverpool",2013-07-02,14.7,14.7
"Liverpool",2013-07-03,17.9,17.9
"Liverpool",2013-07-04,14.9,14.9
"Liverpool",2013-07-05,12.1,12.1
"Liverpool",2013-07-06,11.7,11.7
"Liverpool",2013-07-07,19.7,19.7
"Liverpool",2013-07-08,16.9,16.9
"Liverpool",2013-07-09,6.9,6.9
"Liverpool",2013-07-10,12,12
"Liverpool",2013-07-11,18.6,18.6
"Liverpool",2013-07-12,21.3,21.3
"Liverpool",2013-07-13,22.2,22.2
"Liverpool",2013-07-14,18.7,18.7
"Liverpool",2013-07-15,20.4,20.4
"Liverpool",2013-07-16,NA,19.2875936593183
"Liverpool",2013-07-17,15.9,15.9
"Liverpool",2013-07-18,14.4,14.4
"Liverpool",2013-07-19,9.1,9.1
"Liverpool",2013-07-20,8.7,8.7
"Liverpool",2013-07-21,5.7,5.7
"Liverpool",2013-07-22,10,10
"Liverpool",2013-07-23,14.1,14.1
"Liverpool",2013-07-24,8.3,8.3
"Liverpool",2013-07-25,17.8,17.8
"Liverpool",2013-07-26,21.6,21.6
"Liverpool",2013-07-27,13.5,13.5
"Liverpool",2013-07-28,21.8,21.8
"Liverpool",2013-07-29,16.9,16.9
"Liverpool",2013-07-30,13.3,13.3
"Liverpool",2013-07-31,8.3,8.3
"Liverpool",2013-08-01,12.8,12.8
"Liverpool",2013-08-02,12.4,12.4
"Liverpool",2013-08-03,NA,5.7965913699627
"Liverpool",2013-08-04,NA,7.41541571902881
"Liverpool",2013-08-05,NA,8.47471596248648
"Liverpool",2013-08-06,6.5,6.5
"Liverpool",2013-08-07,NA,5.46675011735253
"Liverpool",2013-08-08,8.4,8.4
"Liverpool",2013-08-09,10.1,10.1
"Liverpool",2013-08-10,11.8,11.8
"Liverpool",2013-08-11,10.6,10.6
"Liverpool",2013-08-12,11,11
"Liverpool",2013-08-13,6.6,6.6
"Liverpool",2013-08-14,5.2,5.2
"Liverpool",2013-08-15,11.2,11.2
"Liverpool",2013-08-16,10.9,10.9
"Liverpool",2013-08-17,14.7,14.7
"Liverpool",2013-08-18,4.5,4.5
"Liverpool",2013-08-19,4.2,4.2
"Liverpool",2013-08-20,NA,3.63746647937684
"Liverpool",2013-08-21,7.1,7.1
"Liverpool",2013-08-22,10.3,10.3
"Liverpool",2013-08-23,3.7,3.7
"Liverpool",2013-08-24,5.1,5.1
"Liverpool",2013-08-25,17.7,17.7
"Liverpool",2013-08-26,8.2,8.2
"Liverpool",2013-08-27,11.7,11.7
"Liverpool",2013-08-28,13.5,13.5
"Liverpool",2013-08-29,12,12
"Liverpool",2013-08-30,17,17
"Liverpool",2013-08-31,8.6,8.6
"Liverpool",2013-09-01,14.1,14.1
"Liverpool",2013-09-02,13.5,13.5
"Liverpool",2013-09-03,10.7,10.7
"Liverpool",2013-09-04,14.5,14.5
"Liverpool",2013-09-05,NA,33.2706040502886
"Liverpool",2013-09-06,13,13
"Liverpool",2013-09-07,16.9,16.9
"Liverpool",2013-09-08,6.6,6.6
"Liverpool",2013-09-09,12.2,12.2
"Liverpool",2013-09-10,12.2,12.2
"Liverpool",2013-09-11,5.5,5.5
"Liverpool",2013-09-12,6.2,6.2
"Liverpool",2013-09-13,3.4,3.4
"Liverpool",2013-09-14,5.7,5.7
"Liverpool",2013-09-15,4.7,4.7
"Liverpool",2013-09-16,5.1,5.1
"Liverpool",2013-09-17,3.9,3.9
"Liverpool",2013-09-18,5.4,5.4
"Liverpool",2013-09-19,6.9,6.9
"Liverpool",2013-09-20,5.3,5.3
"Liverpool",2013-09-21,5.4,5.4
"Liverpool",2013-09-22,5.7,5.7
"Liverpool",2013-09-23,12.2,12.2
"Liverpool",2013-09-24,12.7,12.7
"Liverpool",2013-09-25,5,5
"Liverpool",2013-09-26,NA,9.19015751616134
"Liverpool",2013-09-27,7.5,7.5
"Liverpool",2013-09-28,7.5,7.5
"Liverpool",2013-09-29,6.5,6.5
"Liverpool",2013-09-30,9.7,9.7
"Liverpool",2013-10-01,15.5,15.5
"Liverpool",2013-10-02,4.3,4.3
"Liverpool",2013-10-03,4.8,4.8
"Liverpool",2013-10-04,5.1,5.1
"Liverpool",2013-10-05,8.5,8.5
"Liverpool",2013-10-06,5.4,5.4
"Liverpool",2013-10-07,5.8,5.8
"Liverpool",2013-10-08,6.4,6.4
"Liverpool",2013-10-09,9.4,9.4
"Liverpool",2013-10-10,7.5,7.5
"Liverpool",2013-10-11,10.4,10.4
"Liverpool",2013-10-12,10.5,10.5
"Liverpool",2013-10-13,13.4,13.4
"Liverpool",2013-10-14,5.9,5.9
"Liverpool",2013-10-15,6.3,6.3
"Liverpool",2013-10-16,9.1,9.1
"Liverpool",2013-10-17,8.2,8.2
"Liverpool",2013-10-18,15.3,15.3
"Liverpool",2013-10-19,24.8,24.8
"Liverpool",2013-10-20,15.4,15.4
"Liverpool",2013-10-21,73.8,73.8
"Liverpool",2013-10-22,21.1,21.1
"Liverpool",2013-10-23,16.4,16.4
"Liverpool",2013-10-24,NA,9.39293824723819
"Liverpool",2013-10-25,15.2,15.2
"Liverpool",2013-10-26,6.8,6.8
"Liverpool",2013-10-27,18.6,18.6
"Liverpool",2013-10-28,9.7,9.7
"Liverpool",2013-10-29,19.5,19.5
"Liverpool",2013-10-30,5.2,5.2
"Liverpool",2013-10-31,7.6,7.6
"Liverpool",2013-11-01,6.1,6.1
"Liverpool",2013-11-02,19.6,19.6
"Liverpool",2013-11-03,22.9,22.9
"Liverpool",2013-11-04,6.4,6.4
"Liverpool",2013-11-05,4.7,4.7
"Liverpool",2013-11-06,NA,7.86973496273448
"Liverpool",2013-11-07,NA,19.4777341562343
"Liverpool",2013-11-08,24.3,24.3
"Liverpool",2013-11-09,12.8,12.8
"Liverpool",2013-11-10,6.4,6.4
"Liverpool",2013-11-11,1.9,1.9
"Liverpool",2013-11-12,6,6
"Liverpool",2013-11-13,14,14
"Liverpool",2013-11-14,6.4,6.4
"Liverpool",2013-11-15,4.8,4.8
"Liverpool",2013-11-16,3.7,3.7
"Liverpool",2013-11-17,4.4,4.4
"Liverpool",2013-11-18,4.1,4.1
"Liverpool",2013-11-19,2.3,2.3
"Liverpool",2013-11-20,4.8,4.8
"Liverpool",2013-11-21,6.1,6.1
"Liverpool",2013-11-22,5.9,5.9
"Liverpool",2013-11-23,8.5,8.5
"Liverpool",2013-11-24,8.1,8.1
"Liverpool",2013-11-25,8.1,8.1
"Liverpool",2013-11-26,4.9,4.9
"Liverpool",2013-11-27,5.8,5.8
"Liverpool",2013-11-28,9.7,9.7
"Liverpool",2013-11-29,8.3,8.3
"Liverpool",2013-11-30,6.1,6.1
"Liverpool",2013-12-01,5.5,5.5
"Liverpool",2013-12-02,3.6,3.6
"Liverpool",2013-12-03,6.9,6.9
"Liverpool",2013-12-04,9.9,9.9
"Liverpool",2013-12-05,9.6,9.6
"Liverpool",2013-12-06,2.7,2.7
"Liverpool",2013-12-07,5.9,5.9
"Liverpool",2013-12-08,7.8,7.8
"Liverpool",2013-12-09,12.4,12.4
"Liverpool",2013-12-10,11.4,11.4
"Liverpool",2013-12-11,11.2,11.2
"Liverpool",2013-12-12,7.2,7.2
"Liverpool",2013-12-13,9,9
"Liverpool",2013-12-14,6.9,6.9
"Liverpool",2013-12-15,3.2,3.2
"Liverpool",2013-12-16,6.4,6.4
"Liverpool",2013-12-17,7.4,7.4
"Liverpool",2013-12-18,7.7,7.7
"Liverpool",2013-12-19,3.5,3.5
"Liverpool",2013-12-20,11.5,11.5
"Liverpool",2013-12-21,10.9,10.9
"Liverpool",2013-12-22,13.3,13.3
"Liverpool",2013-12-23,16.8,16.8
"Liverpool",2013-12-24,5.9,5.9
"Liverpool",2013-12-25,2.5,2.5
"Liverpool",2013-12-26,3.7,3.7
"Liverpool",2013-12-27,4.6,4.6
"Liverpool",2013-12-28,2.5,2.5
"Liverpool",2013-12-29,12.8,12.8
"Liverpool",2013-12-30,7.1,7.1
"Liverpool",2013-12-31,8,8
"Liverpool",2014-01-01,7.4,7.4
"Liverpool",2014-01-02,16.7,16.7
"Liverpool",2014-01-03,9.5,9.5
"Liverpool",2014-01-04,12.5,12.5
"Liverpool",2014-01-05,9.6,9.6
"Liverpool",2014-01-06,12.4,12.4
"Liverpool",2014-01-07,6.6,6.6
"Liverpool",2014-01-08,3.7,3.7
"Liverpool",2014-01-09,3.8,3.8
"Liverpool",2014-01-10,4.1,4.1
"Liverpool",2014-01-11,6,6
"Liverpool",2014-01-12,8.4,8.4
"Liverpool",2014-01-13,8.4,8.4
"Liverpool",2014-01-14,7.8,7.8
"Liverpool",2014-01-15,9,9
"Liverpool",2014-01-16,9.3,9.3
"Liverpool",2014-01-17,8,8
"Liverpool",2014-01-18,6.9,6.9
"Liverpool",2014-01-19,8,8
"Liverpool",2014-01-20,6.9,6.9
"Liverpool",2014-01-21,4.7,4.7
"Liverpool",2014-01-22,8.4,8.4
"Liverpool",2014-01-23,6.9,6.9
"Liverpool",2014-01-24,6.1,6.1
"Liverpool",2014-01-25,9.1,9.1
"Liverpool",2014-01-26,8.8,8.8
"Liverpool",2014-01-27,4.3,4.3
"Liverpool",2014-01-28,5.4,5.4
"Liverpool",2014-01-29,6.5,6.5
"Liverpool",2014-01-30,6.8,6.8
"Liverpool",2014-01-31,8,8
"Liverpool",2014-02-01,9.8,9.8
"Liverpool",2014-02-02,5.8,5.8
"Liverpool",2014-02-03,6.7,6.7
"Liverpool",2014-02-04,10.8,10.8
"Liverpool",2014-02-05,4.2,4.2
"Liverpool",2014-02-06,3.6,3.6
"Liverpool",2014-02-07,NA,5.82419416248795
"Liverpool",2014-02-08,6.5,6.5
"Liverpool",2014-02-09,5.7,5.7
"Liverpool",2014-02-10,10.4,10.4
"Liverpool",2014-02-11,11.9,11.9
"Liverpool",2014-02-12,15,15
"Liverpool",2014-02-13,13.3,13.3
"Liverpool",2014-02-14,11.1,11.1
"Liverpool",2014-02-15,8.6,8.6
"Liverpool",2014-02-16,13.1,13.1
"Liverpool",2014-02-17,5,5
"Liverpool",2014-02-18,6,6
"Liverpool",2014-02-19,9.6,9.6
"Liverpool",2014-02-20,10.8,10.8
"Liverpool",2014-02-21,11,11
"Liverpool",2014-02-22,11.3,11.3
"Liverpool",2014-02-23,10.3,10.3
"Liverpool",2014-02-24,5,5
"Liverpool",2014-02-25,5.5,5.5
"Liverpool",2014-02-26,7.1,7.1
"Liverpool",2014-02-27,6.2,6.2
"Liverpool",2014-02-28,5.6,5.6
"Liverpool",2014-03-01,2.9,2.9
"Liverpool",2014-03-02,2.7,2.7
"Liverpool",2014-03-03,5.3,5.3
"Liverpool",2014-03-04,3.9,3.9
"Liverpool",2014-03-05,8,8
"Liverpool",2014-03-06,9.9,9.9
"Liverpool",2014-03-07,10.5,10.5
"Liverpool",2014-03-08,7,7
"Liverpool",2014-03-09,5.8,5.8
"Liverpool",2014-03-10,5.7,5.7
"Liverpool",2014-03-11,7.3,7.3
"Liverpool",2014-03-12,4.5,4.5
"Liverpool",2014-03-13,5.5,5.5
"Liverpool",2014-03-14,6,6
"Liverpool",2014-03-15,5.1,5.1
"Liverpool",2014-03-16,11.9,11.9
"Liverpool",2014-03-17,3.5,3.5
"Liverpool",2014-03-18,6.9,6.9
"Liverpool",2014-03-19,6.7,6.7
"Liverpool",2014-03-20,7.3,7.3
"Liverpool",2014-03-21,6.9,6.9
"Liverpool",2014-03-22,6.7,6.7
"Liverpool",2014-03-23,8.7,8.7
"Liverpool",2014-03-24,3.1,3.1
"Liverpool",2014-03-25,3.8,3.8
"Liverpool",2014-03-26,3.2,3.2
"Liverpool",2014-03-27,5.3,5.3
"Liverpool",2014-03-28,4.5,4.5
"Liverpool",2014-03-29,6.1,6.1
"Liverpool",2014-03-30,5.9,5.9
"Liverpool",2014-03-31,6.1,6.1
"Liverpool",2014-04-01,8.8,8.8
"Liverpool",2014-04-02,10.5,10.5
"Liverpool",2014-04-03,9.6,9.6
"Liverpool",2014-04-04,3.9,3.9
"Liverpool",2014-04-05,3.6,3.6
"Liverpool",2014-04-06,5,5
"Liverpool",2014-04-07,4.2,4.2
"Liverpool",2014-04-08,5.3,5.3
"Liverpool",2014-04-09,7.3,7.3
"Liverpool",2014-04-10,8.2,8.2
"Liverpool",2014-04-11,5.3,5.3
"Liverpool",2014-04-12,5.6,5.6
"Liverpool",2014-04-13,5.1,5.1
"Liverpool",2014-04-14,5.7,5.7
"Liverpool",2014-04-15,NA,3.56205854584261
"Liverpool",2014-04-16,7.6,7.6
"Liverpool",2014-04-17,6.7,6.7
"Liverpool",2014-04-18,8.8,8.8
"Liverpool",2014-04-19,10.1,10.1
"Liverpool",2014-04-20,8.9,8.9
"Liverpool",2014-04-21,10,10
"Liverpool",2014-04-22,14.1,14.1
"Liverpool",2014-04-23,12.4,12.4
"Liverpool",2014-04-24,13,13
"Liverpool",2014-04-25,9.8,9.8
"Liverpool",2014-04-26,10.9,10.9
"Liverpool",2014-04-27,7.5,7.5
"Liverpool",2014-04-28,5.6,5.6
"Liverpool",2014-04-29,6.4,6.4
"Liverpool",2014-04-30,8.4,8.4
"Liverpool",2014-05-01,5.1,5.1
"Liverpool",2014-05-02,8.7,8.7
"Liverpool",2014-05-03,6.9,6.9
"Liverpool",2014-05-04,5.6,5.6
"Liverpool",2014-05-05,4.9,4.9
"Liverpool",2014-05-06,6.6,6.6
"Liverpool",2014-05-07,6.2,6.2
"Liverpool",2014-05-08,6.2,6.2
"Liverpool",2014-05-09,7.7,7.7
"Liverpool",2014-05-10,18.8,18.8
"Liverpool",2014-05-11,12.4,12.4
"Liverpool",2014-05-12,6.7,6.7
"Liverpool",2014-05-13,9.3,9.3
"Liverpool",2014-05-14,NA,10.4823555511854
"Liverpool",2014-05-15,15.2,15.2
"Liverpool",2014-05-16,16.1,16.1
"Liverpool",2014-05-17,16.9,16.9
"Liverpool",2014-05-18,20.1,20.1
"Liverpool",2014-05-19,14.9,14.9
"Liverpool",2014-05-20,12.9,12.9
"Liverpool",2014-05-21,13.3,13.3
"Liverpool",2014-05-22,16.1,16.1
"Liverpool",2014-05-23,17.7,17.7
"Liverpool",2014-05-24,11.1,11.1
"Liverpool",2014-05-25,12.9,12.9
"Liverpool",2014-05-26,18.9,18.9
"Liverpool",2014-05-27,12.4,12.4
"Liverpool",2014-05-28,6.5,6.5
"Liverpool",2014-05-29,6.1,6.1
"Liverpool",2014-05-30,7.2,7.2
"Liverpool",2014-05-31,9.5,9.5
"Liverpool",2014-06-01,9.2,9.2
"Liverpool",2014-06-02,11.9,11.9
"Liverpool",2014-06-03,11.5,11.5
"Liverpool",2014-06-04,6.5,6.5
"Liverpool",2014-06-05,5.7,5.7
"Liverpool",2014-06-06,6.2,6.2
"Liverpool",2014-06-07,9.6,9.6
"Liverpool",2014-06-08,10.8,10.8
"Liverpool",2014-06-09,NA,10.4811493120651
"Liverpool",2014-06-10,5.9,5.9
"Liverpool",2014-06-11,14,14
"Liverpool",2014-06-12,14.5,14.5
"Liverpool",2014-06-13,16.4,16.4
"Liverpool",2014-06-14,13.1,13.1
"Liverpool",2014-06-15,6.5,6.5
"Liverpool",2014-06-16,8.5,8.5
"Liverpool",2014-06-17,5.5,5.5
"Liverpool",2014-06-18,9.9,9.9
"Liverpool",2014-06-19,14.4,14.4
"Liverpool",2014-06-20,17.2,17.2
"Liverpool",2014-06-21,14.4,14.4
"Liverpool",2014-06-22,15.1,15.1
"Liverpool",2014-06-23,14.4,14.4
"Liverpool",2014-06-24,3.1,3.1
"Liverpool",2014-06-25,6.9,6.9
"Liverpool",2014-06-26,10.2,10.2
"Liverpool",2014-06-27,11.8,11.8
"Liverpool",2014-06-28,4.1,4.1
"Liverpool",2014-06-29,4.2,4.2
"Liverpool",2014-06-30,5.3,5.3
"Liverpool",2014-07-01,6.9,6.9
"Liverpool",2014-07-02,15.9,15.9
"Liverpool",2014-07-03,24.3,24.3
"Liverpool",2014-07-04,19.3,19.3
"Liverpool",2014-07-05,11.9,11.9
"Liverpool",2014-07-06,10.1,10.1
"Liverpool",2014-07-07,9.5,9.5
"Liverpool",2014-07-08,20.3,20.3
"Liverpool",2014-07-09,15.8,15.8
"Liverpool",2014-07-10,6.5,6.5
"Liverpool",2014-07-11,5.6,5.6
"Liverpool",2014-07-12,6.2,6.2
"Liverpool",2014-07-13,7.1,7.1
"Liverpool",2014-07-14,4.4,4.4
"Liverpool",2014-07-15,12.6,12.6
"Liverpool",2014-07-16,16.3,16.3
"Liverpool",2014-07-17,11.4,11.4
"Liverpool",2014-07-18,8.1,8.1
"Liverpool",2014-07-19,6.3,6.3
"Liverpool",2014-07-20,7.5,7.5
"Liverpool",2014-07-21,10.3,10.3
"Liverpool",2014-07-22,10.4,10.4
"Liverpool",2014-07-23,15.8,15.8
"Liverpool",2014-07-24,17,17
"Liverpool",2014-07-25,15.1,15.1
"Liverpool",2014-07-26,14.3,14.3
"Liverpool",2014-07-27,15.5,15.5
"Liverpool",2014-07-28,12.6,12.6
"Liverpool",2014-07-29,4.8,4.8
"Liverpool",2014-07-30,4.6,4.6
"Liverpool",2014-07-31,4.2,4.2
"Liverpool",2014-08-01,4.9,4.9
"Liverpool",2014-08-02,7.2,7.2
"Liverpool",2014-08-03,13,13
"Liverpool",2014-08-04,13,13
"Liverpool",2014-08-05,18.3,18.3
"Liverpool",2014-08-06,20.7,20.7
"Liverpool",2014-08-07,9.1,9.1
"Liverpool",2014-08-08,10.9,10.9
"Liverpool",2014-08-09,19.5,19.5
"Liverpool",2014-08-10,15.4,15.4
"Liverpool",2014-08-11,6.4,6.4
"Liverpool",2014-08-12,5.9,5.9
"Liverpool",2014-08-13,NA,9.52194043677862
"Liverpool",2014-08-14,10.3,10.3
"Liverpool",2014-08-15,9.7,9.7
"Liverpool",2014-08-16,6.5,6.5
"Liverpool",2014-08-17,3.8,3.8
"Liverpool",2014-08-18,3,3
"Liverpool",2014-08-19,6.1,6.1
"Liverpool",2014-08-20,5,5
"Liverpool",2014-08-21,4.5,4.5
"Liverpool",2014-08-22,5.4,5.4
"Liverpool",2014-08-23,5.2,5.2
"Liverpool",2014-08-24,9.8,9.8
"Liverpool",2014-08-25,12,12
"Liverpool",2014-08-26,4.9,4.9
"Liverpool",2014-08-27,5.6,5.6
"Liverpool",2014-08-28,7.3,7.3
"Liverpool",2014-08-29,5.7,5.7
"Liverpool",2014-08-30,3.8,3.8
"Liverpool",2014-08-31,4.9,4.9
"Liverpool",2014-09-01,8.4,8.4
"Liverpool",2014-09-02,3.1,3.1
"Liverpool",2014-09-03,5,5
"Liverpool",2014-09-04,3,3
"Liverpool",2014-09-05,3.7,3.7
"Liverpool",2014-09-06,3.1,3.1
"Liverpool",2014-09-07,4,4
"Liverpool",2014-09-08,6.8,6.8
"Liverpool",2014-09-09,7.7,7.7
"Liverpool",2014-09-10,7.6,7.6
"Liverpool",2014-09-11,7.8,7.8
"Liverpool",2014-09-12,6.5,6.5
"Liverpool",2014-09-13,4.4,4.4
"Liverpool",2014-09-14,10.4,10.4
"Liverpool",2014-09-15,9.5,9.5
"Liverpool",2014-09-16,10.6,10.6
"Liverpool",2014-09-17,3.7,3.7
"Liverpool",2014-09-18,3.8,3.8
"Liverpool",2014-09-19,7.4,7.4
"Liverpool",2014-09-20,7.6,7.6
"Liverpool",2014-09-21,6.3,6.3
"Liverpool",2014-09-22,7.5,7.5
"Liverpool",2014-09-23,7.7,7.7
"Liverpool",2014-09-24,15.8,15.8
"Liverpool",2014-09-25,10.2,10.2
"Liverpool",2014-09-26,6.2,6.2
"Liverpool",2014-09-27,6.5,6.5
"Liverpool",2014-09-28,10.5,10.5
"Liverpool",2014-09-29,8.9,8.9
"Liverpool",2014-09-30,10.8,10.8
"Liverpool",2014-10-01,6.2,6.2
"Liverpool",2014-10-02,4.3,4.3
"Liverpool",2014-10-03,8.8,8.8
"Liverpool",2014-10-04,12.4,12.4
"Liverpool",2014-10-05,15.4,15.4
"Liverpool",2014-10-06,12.5,12.5
"Liverpool",2014-10-07,10.6,10.6
"Liverpool",2014-10-08,8.3,8.3
"Liverpool",2014-10-09,4.8,4.8
"Liverpool",2014-10-10,7.8,7.8
"Liverpool",2014-10-11,11.5,11.5
"Liverpool",2014-10-12,21.3,21.3
"Liverpool",2014-10-13,11.6,11.6
"Liverpool",2014-10-14,4.9,4.9
"Liverpool",2014-10-15,5.1,5.1
"Liverpool",2014-10-16,6.8,6.8
"Liverpool",2014-10-17,6.4,6.4
"Liverpool",2014-10-18,4.9,4.9
"Liverpool",2014-10-19,7,7
"Liverpool",2014-10-20,8.9,8.9
"Liverpool",2014-10-21,5.9,5.9
"Liverpool",2014-10-22,4.5,4.5
"Liverpool",2014-10-23,6.2,6.2
"Liverpool",2014-10-24,11.1,11.1
"Liverpool",2014-10-25,11.8,11.8
"Liverpool",2014-10-26,12.4,12.4
"Liverpool",2014-10-27,11.5,11.5
"Liverpool",2014-10-28,7.9,7.9
"Liverpool",2014-10-29,6.9,6.9
"Liverpool",2014-10-30,10.5,10.5
"Liverpool",2014-10-31,12,12
"Liverpool",2014-11-01,12.2,12.2
"Liverpool",2014-11-02,4.7,4.7
"Liverpool",2014-11-03,5.7,5.7
"Liverpool",2014-11-04,5.9,5.9
"Liverpool",2014-11-05,13.3,13.3
"Liverpool",2014-11-06,9.8,9.8
"Liverpool",2014-11-07,9.5,9.5
"Liverpool",2014-11-08,6.5,6.5
"Liverpool",2014-11-09,9.2,9.2
"Liverpool",2014-11-10,8.4,8.4
"Liverpool",2014-11-11,9.6,9.6
"Liverpool",2014-11-12,NA,7.66023429907839
"Liverpool",2014-11-13,NA,4.88102666040878
"Liverpool",2014-11-14,12.5,12.5
"Liverpool",2014-11-15,10.4,10.4
"Liverpool",2014-11-16,8.4,8.4
"Liverpool",2014-11-17,4.9,4.9
"Liverpool",2014-11-18,8.2,8.2
"Liverpool",2014-11-19,6.5,6.5
"Liverpool",2014-11-20,NA,9.39128003963071
"Liverpool",2014-11-21,15.2,15.2
"Liverpool",2014-11-22,8.9,8.9
"Liverpool",2014-11-23,13.5,13.5
"Liverpool",2014-11-24,12.4,12.4
"Liverpool",2014-11-25,15.1,15.1
"Liverpool",2014-11-26,7.2,7.2
"Liverpool",2014-11-27,6.6,6.6
"Liverpool",2014-11-28,5.1,5.1
"Liverpool",2014-11-29,6,6
"Liverpool",2014-11-30,9.4,9.4
"Liverpool",2014-12-01,8.6,8.6
"Liverpool",2014-12-02,6.3,6.3
"Liverpool",2014-12-03,10.8,10.8
"Liverpool",2014-12-04,7.2,7.2
"Liverpool",2014-12-05,7,7
"Liverpool",2014-12-06,10,10
"Liverpool",2014-12-07,6.1,6.1
"Liverpool",2014-12-08,6.8,6.8
"Liverpool",2014-12-09,6.9,6.9
"Liverpool",2014-12-10,5,5
"Liverpool",2014-12-11,5.9,5.9
"Liverpool",2014-12-12,4.9,4.9
"Liverpool",2014-12-13,4.1,4.1
"Liverpool",2014-12-14,4.9,4.9
"Liverpool",2014-12-15,6.9,6.9
"Liverpool",2014-12-16,7.8,7.8
"Liverpool",2014-12-17,12.4,12.4
"Liverpool",2014-12-18,8.8,8.8
"Liverpool",2014-12-19,10,10
"Liverpool",2014-12-20,5.3,5.3
"Liverpool",2014-12-21,4.8,4.8
"Liverpool",2014-12-22,8,8
"Liverpool",2014-12-23,5.2,5.2
"Liverpool",2014-12-24,10.4,10.4
"Liverpool",2014-12-25,7.2,7.2
"Liverpool",2014-12-26,10.4,10.4
"Liverpool",2014-12-27,5.1,5.1
"Liverpool",2014-12-28,3.4,3.4
"Liverpool",2014-12-29,NA,NA
"Liverpool",2014-12-30,NA,NA
"Liverpool",2014-12-31,NA,NA
"Richmond",2003-01-01,NA,NA
"Richmond",2003-01-02,NA,NA
"Richmond",2003-01-03,NA,NA
"Richmond",2003-01-04,NA,NA
"Richmond",2003-01-05,NA,NA
"Richmond",2003-01-06,NA,NA
"Richmond",2003-01-07,NA,NA
"Richmond",2003-01-08,16,16
"Richmond",2003-01-09,20.6,20.6
"Richmond",2003-01-10,11.6,11.6
"Richmond",2003-01-11,2.8,2.8
"Richmond",2003-01-12,5.4,5.4
"Richmond",2003-01-13,7,7
"Richmond",2003-01-14,5.8,5.8
"Richmond",2003-01-15,7.5,7.5
"Richmond",2003-01-16,7.4,7.4
"Richmond",2003-01-17,15.4,15.4
"Richmond",2003-01-18,24.5,24.5
"Richmond",2003-01-19,12.8,12.8
"Richmond",2003-01-20,16.8,16.8
"Richmond",2003-01-21,40.6,40.6
"Richmond",2003-01-22,17.6,17.6
"Richmond",2003-01-23,18.9,18.9
"Richmond",2003-01-24,16.5,16.5
"Richmond",2003-01-25,23.8,23.8
"Richmond",2003-01-26,44.5,44.5
"Richmond",2003-01-27,22.5,22.5
